university_id;association_id;registration_date;fee;name;foundation_date;designation;objective;graduate_id;obs
124;892;18/12/2025;1221;Walker, Evans and Frye;7/11/2025;International Pathology Academic Council;Support education student development;;
305;309;1/8/2022;4131;Miller, King and Hoffman;9/4/2021;Global Sociology Student Society;Develop sustainable agriculture initiatives;;
263;414;24/10/2022;1528;Mccormick, Dudley and Mercado;12/8/2022;World Problem-Solving Education Forum;Support quality management research;;
424;538;9/1/2025;3602;Mathews, White and Silva;19/12/2024;World Embedded Systems Academic Forum;Promote human?computer interaction studies;;
320;514;21/01/2026;4566;Gilbert LLC;23/06/2025;World Solar Energy Academic Forum;Advance embedded systems research;;
265;733;22/06/2021;2105;Jones-Hunt;15/05/2021;International Marine Studies Consortium;Advance technology transfer initiatives;;
147;679;5/10/2023;496;Thomas Ltd;22/08/2023;Global Sociology Student Society;Advance art history research;;
448;883;23/06/2023;4216;Doyle, Lester and Butler;2/11/2022;International Economics and Finance Council;Strengthen academic integrity standards;114;kind
179;994;14/01/2024;892;Dunn Ltd;18/12/2021;International Demography Research Association;Promote project management education;;
90;524;19/04/2023;213;Page PLC;25/01/2023;International Research Association;Advance international law research;14;whether
90;524;21/04/2023;213;Page PLC;25/01/2023;International Research Association;Advance international law research;75;within
171;242;16/07/2023;1697;Aguilar-Short;1/9/2022;Global University Inclusion Council;Support cybersecurity policy research;;
414;354;27/07/2025;1943;Wade Group;2/5/2025;International Research Network;Promote actuarial research;4;third
436;916;26/07/2022;4232;Hahn, Nelson and Smith;1/5/2022;International UX Research Society;Support digital media studies;;
193;356;6/7/2024;3329;Juarez, Jones and Huang;21/03/2022;World Computational Mathematics Forum;Promote public finance research;28;sport
193;356;6/7/2024;3329;Juarez, Jones and Huang;21/03/2022;World Computational Mathematics Forum;Promote public finance research;82;another
193;356;6/7/2024;3329;Juarez, Jones and Huang;21/03/2022;World Computational Mathematics Forum;Promote public finance research;112;picture
445;128;15/08/2022;1289;Ball-Hill;17/07/2022;Global University Association;Promote lifelong learning initiatives;;
456;495;24/01/2024;1763;Rivera LLC;2/12/2022;International University Network;Support investment research;;
215;654;10/7/2023;4109;Moore-Salas;5/6/2023;Global Environmental Engineering Network;Support structural engineering research;106;report
296;146;6/12/2023;2926;Hall, Pierce and Randolph;13/10/2023;World Indigenous Education Council;Promote consumer behavior research;160;interview
295;69;3/10/2024;1839;Petty PLC;8/6/2024;International Academic Collaboration Forum;Advance peacekeeping research;8;explain
295;69;3/10/2024;1839;Petty PLC;8/6/2024;International Academic Collaboration Forum;Advance peacekeeping research;136;value
456;531;1/8/2024;4263;Rivera LLC;2/12/2022;International Speech and Hearing Sciences Society;Advance supply chain research;;
244;92;15/12/2023;4558;Sullivan, Cortez and Spencer;5/12/2023;Global Comparative Law Research Network;Support Model UN development;;
393;480;21/03/2024;3140;Stephens, Kane and Murphy;29/12/2023;Global Graduate Student Association;Advance supply chain research;;
77;621;14/03/2026;1776;Kim Group;31/01/2026;World Law Student Academic Forum;Promote manufacturing research;;
194;829;20/06/2023;4718;Rose, Larson and Miller;10/4/2022;Global University Data Governance Network;Advance renewable energy research;;
286;930;11/2/2025;4133;Perez-Johnson;4/2/2024;International Labor Market Studies Society;Promote public administration research;;
496;863;1/6/2024;4354;Dunn, Scott and Spencer;24/03/2024;World Hydrology and Water Systems Alliance;Support digital skills development;;
323;567;9/4/2023;2243;Sanchez Group;3/3/2022;International Institutional Research Council;Promote theatre and performance education;;
474;85;25/03/2025;2102;Lewis and Sons;14/02/2025;International Disaster Management Council;Enhance undergraduate research opportunities;;
404;362;12/1/2026;3658;Mcclure Group;14/12/2025;World Numeracy Education Forum;Promote ethical academic publishing;;
459;441;9/2/2023;1510;Warren, Keith and Lyons;17/12/2022;International University Council;Support microeconomics research;;
275;29;1/1/2024;4932;Hodge and Sons;2/11/2023;International Volcanology Research Group;Support power systems research;;
15;595;28/05/2022;2409;Glover, Carter and Thomas;10/3/2022;International Education Innovation League;Support teacher training programs;126;ready
72;222;15/05/2025;1552;Hatfield Inc;8/5/2025;International Scholars Network;Expand digital learning opportunities;;
183;5;27/08/2023;4857;Ramos, Meadows and Butler;12/6/2021;World Indigenous Education Council;Advance PR research;125;crime
176;954;4/1/2025;3255;Simon, Baker and Thomas;2/4/2023;World Academic Freedom Council;Advance AI student research;;
368;693;16/11/2023;204;Norton-Blankenship;29/08/2023;International Satellite Technology Society;Promote diplomacy research;;
250;435;26/12/2024;1593;Green and Sons;27/11/2021;International University HR Society;Support organizational behavior research;;
57;350;26/09/2024;1485;Parrish-Long;25/09/2024;International Academic Collaboration Network;Promote photography studies;;
9;443;7/11/2021;730;Maldonado Group;19/10/2021;International Social Sciences Partnership;Advance econometrics research;68;tonight
192;991;7/1/2025;189;Austin Inc;9/12/2024;World Journalism Innovation Forum;Support open?science policy development;;
49;111;29/10/2025;1648;Anderson, Ramos and Ortiz;26/10/2025;International Multilingual Education Society;Advance project management research;186;thank
492;688;19/05/2021;3816;Melendez-Guerra;8/3/2021;International Computing Research Society;Support human rights law initiatives;;
123;740;29/10/2021;4908;Wilkins-Jones;5/8/2021;International Art History Scholars Society;Support water resources research;141;more
315;269;25/09/2025;4058;Lopez and Sons;9/1/2025;Global Brain Research Academic Network;Support counseling and mental health education;;
451;225;12/8/2025;2989;Davis Group;26/02/2023;International Wind Energy Council;Promote broadcasting studies;;
244;408;20/01/2026;1583;Sullivan, Cortez and Spencer;5/12/2023;International STEM Outreach Council;Support engineering ethics education;;
51;345;29/06/2021;2939;Walker-Hahn;21/06/2021;International Operations Research Society;Promote marketing research collaboration;;
352;981;11/7/2025;4106;Romero Inc;18/02/2022;Global Peace Education Network;Promote innovation and entrepreneurship clubs;196;law
457;220;10/7/2023;4461;Martinez Ltd;15/10/2021;International Language Education Society;Promote architecture student innovation;79;instead
41;656;24/08/2025;4739;Castaneda-Oconnell;21/06/2025;International Education Network;Support cosmology research;;
469;467;11/11/2025;227;Kidd, Pearson and Gray;19/09/2025;World Literature and Comparative Studies Forum;Support grant?writing training;118;tax
315;723;18/01/2025;2249;Lopez and Sons;9/1/2025;International University Governance Forum;Advance brain research;;
285;46;17/03/2023;1591;Huerta and Sons;11/11/2021;International Scholars Council;Support tax policy research;;
29;301;19/03/2024;1750;Parks, Pierce and Hardin;3/1/2023;Global Athletic Performance Research Alliance;Promote culinary arts student training;103;or
288;939;5/2/2022;1998;Adams, Little and Davis;5/4/2021;Global Urban Planning Research Alliance;Promote macroeconomics research;;
62;951;2/12/2023;3398;Brooks, Sanders and Allen;30/11/2023;International Renewable Energy Education Society;Support security studies research;;
242;980;20/11/2025;4315;Frank, Rosales and Ortiz;10/8/2024;European Digital Innovation Council;Support AI ethics research;;
64;346;15/10/2023;501;Berg-Hill;7/8/2023;Global Veterinary Sciences Association;Support cognitive neuroscience research;42;each
64;346;20/09/2023;501;Berg-Hill;7/8/2023;Global Veterinary Sciences Association;Support cognitive neuroscience research;169;reach
19;287;11/12/2025;4358;Davis-Lawson;5/11/2025;World Agricultural Sciences Association;Promote peace and conflict resolution studies;145;read
405;273;12/5/2024;4128;Delgado-Hammond;24/04/2024;International Academic Mobility Council;Support digital media studies;;
408;107;12/1/2023;151;Buchanan, Zuniga and Gibson;3/1/2023;World International Relations Academic Forum;Support human resources research;;
433;594;20/09/2025;270;Moore and Sons;24/08/2025;World Space Exploration Academic Forum;Support public health student development;92;research
223;867;8/4/2022;2931;Long, Romero and Kim;21/01/2022;International Game Development Student Network;Promote public administration research;;
96;75;22/03/2026;4915;Perry and Sons;11/1/2026;World Computing Student Network;Advance physics student collaboration;37;concern
96;75;14/02/2026;4915;Perry and Sons;11/1/2026;World Computing Student Network;Advance physics student collaboration;40;fact
315;333;13/05/2025;3264;Lopez and Sons;9/1/2025;Pacific Rim University Consortium;Enhance global knowledge exchange;;
440;907;15/11/2022;4399;Lewis Group;17/09/2022;International University Partnership Network;Advance applied mathematics research;;
25;71;18/03/2025;1071;Smith Group;5/3/2025;International Pathology Academic Council;Support wind energy research;93;kid
457;92;11/12/2021;4141;Martinez Ltd;15/10/2021;Global Comparative Law Research Network;Support Model UN development;79;instead
341;430;28/09/2024;1505;Gonzales, Donovan and Wilson;23/05/2021;International Compliance in Education Society;Promote geothermal research;;
9;170;11/8/2024;474;Maldonado Group;19/10/2021;World Computational Biology Consortium;Promote polymer science research;68;tonight
496;217;30/04/2024;2314;Dunn, Scott and Spencer;24/03/2024;Global Technology Commercialization Network;Support engineering ethics education;;
4;746;20/02/2024;894;Lynch Group;29/09/2021;International Nursing Student Association;Promote open peer?review initiatives;;
236;445;10/9/2025;3961;Lewis PLC;30/06/2025;World Research Collaboration Council;Promote enrollment management research;;
62;933;18/01/2026;2365;Brooks, Sanders and Allen;30/11/2023;International Biomedical Informatics Council;Advance astronomy research;;
142;689;26/11/2023;3042;Cochran LLC;30/11/2021;International Microbiology Scholars Forum;Support communication student development;;
441;810;7/8/2024;247;Carpenter, Lester and Hanson;16/05/2024;International Biotechnology Scholars Network;Promote responsible data governance;;
334;70;28/09/2025;1348;Hogan LLC;20/11/2022;International University Association;Support mechatronics research;;
437;893;27/02/2026;4097;Lopez, Long and Gonzalez;10/2/2026;Global Social Work Student Network;Advance early childhood education research;;
406;912;19/02/2024;3172;Roy-Castillo;15/12/2023;International Psychology Student Association;Support public health student development;;
265;724;2/8/2021;307;Jones-Hunt;15/05/2021;International Scholars Association;Promote sculpture research;;
35;469;10/3/2025;2692;Lyons Group;14/10/2024;International Marine Biology Scholars Network;Support teacher training programs;;
196;135;18/03/2025;3161;Daniels Inc;19/12/2024;World Journalism Innovation Forum;Promote academic publishing development;102;someone
196;135;28/12/2024;3161;Daniels Inc;19/12/2024;World Journalism Innovation Forum;Promote academic publishing development;104;amount
126;739;15/05/2023;678;Brady LLC;12/11/2022;International Forestry and Ecology Forum;Advance law student education;;
404;272;28/01/2026;4143;Mcclure Group;14/12/2025;Global Education Forum;Promote public health student engagement;;
219;675;9/1/2024;4789;Clark Ltd;6/11/2023;International Student Leadership Council;Advance career services innovation;162;growth
295;826;25/07/2024;3872;Petty PLC;8/6/2024;Global Debate and Rhetoric Society;Promote debate and rhetoric education;8;explain
295;826;6/9/2024;3872;Petty PLC;8/6/2024;Global Debate and Rhetoric Society;Promote debate and rhetoric education;136;value
90;165;16/09/2025;3519;Page PLC;25/01/2023;International Waste Management Society;Advance adult education programs;14;whether
90;165;16/09/2025;3519;Page PLC;25/01/2023;International Waste Management Society;Advance adult education programs;75;within
280;817;25/10/2023;553;Johnson Inc;8/5/2021;International Nursing Research Association;Promote nursing student excellence;;
